fy,lea,district,org_code,org_name,org_level,gen_ed_fte,gen_ed_pct,sped_fte,sped_pct,career_tech_fte,career_tech_pct,el_fte,el_pct,total_fte,comments,reconciles,doc_id
2016,07350000,North Middlesex,07350005,Spaulding Memorial,school,27.4,0.812,5,0.148,0,0.0,1.3,0.039,33.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350010,Ashby Elementary,school,14.9,0.749,5,0.251,0,0.0,0,0.0,19.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350030,Hawthorne Brook,school,34.3,0.797,7.6,0.176,0,0.0,1.2,0.027,43,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350035,Varnum Brook,school,34.4,0.774,10,0.226,0,0.0,0,0.0,44.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350310,Nissitissit Middle School,school,34.1,0.743,11.8,0.257,0,0.0,0,0.0,45.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350505,North Middlesex Regional,school,48.2,0.837,8.7,0.151,0,0.0,0.7,0.012,57.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2016,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,0,0.0,0.1,1.0,0,0.0,0,0.0,0.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,00000000,State,00000000,State,state,60477.4,0.839,8292.8,0.115,1897.2,0.026,1422.6,0.02,72090,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01250000,Harvard,01250000,Harvard,district,88.8,0.962,3.5,0.038,0,0.0,0,0.0,92.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01250000,Harvard,01250005,Hildreth Elementary School,school,31.5,0.9,3.5,0.1,0,0.0,0,0.0,35,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01250000,Harvard,01250505,The Bromfield High School,school,57.3,1.0,0,0.0,0,0.0,0,0.0,57.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01620000,Lunenburg,01620000,Lunenburg,district,106.6,0.951,5.5,0.049,0,0.0,0,0.0,112.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01620000,Lunenburg,01620010,Lunenburg Primary School,school,21.5,0.915,2,0.085,0,0.0,0,0.0,23.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,23.5,0.87,3.5,0.13,0,0.0,0,0.0,27,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01620000,Lunenburg,01620305,Lunenburg Middle School,school,25.9,1.0,0,0.0,0,0.0,0,0.0,25.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,01620000,Lunenburg,01620505,Lunenburg High,school,35.7,1.0,0,0.0,0,0.0,0,0.0,35.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,129.3,0.863,18.5,0.124,0,0.0,2,0.013,149.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,17.2,0.797,4,0.186,0,0.0,0.4,0.017,21.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,9.3,0.871,1,0.094,0,0.0,0.4,0.035,10.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,31.5,0.887,3,0.085,0,0.0,1,0.028,35.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,31.1,0.842,5.7,0.154,0,0.0,0.1,0.003,36.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,40.3,0.89,4.8,0.107,0,0.0,0.1,0.003,45.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,114.1,0.812,23.4,0.167,0,0.0,3,0.021,140.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,22.6,0.764,7,0.236,0,0.0,0,0.0,29.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,33.5,0.848,4,0.101,0,0.0,2,0.051,39.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,27.6,0.805,6,0.175,0,0.0,0.7,0.019,34.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,30.4,0.818,6.4,0.173,0,0.0,0.3,0.009,37.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,159.2,0.908,15.8,0.09,0,0.0,0.3,0.001,175.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06730000,Groton-Dunstable,06730001,Boutwell School,school,3,1.0,0,0.0,0,0.0,0,0.0,3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,18.8,0.824,4,0.176,0,0.0,0,0.0,22.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06730000,Groton-Dunstable,06730010,Florence Roche School,school,30.2,0.91,3,0.09,0,0.0,0,0.0,33.2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,54.1,0.911,5.1,0.085,0,0.0,0.3,0.004,59.4,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,53.1,0.934,3.7,0.066,0,0.0,0,0.0,56.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350000,North Middlesex,district,199.8,0.794,48.8,0.194,0,0.0,3,0.012,251.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,4.5,1.0,0,0.0,0,0.0,0,0.0,4.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350005,Spaulding Memorial,school,28.9,0.828,5,0.143,0,0.0,1,0.029,34.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350010,Ashby Elementary,school,14.6,0.709,6,0.291,0,0.0,0,0.0,20.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350030,Hawthorne Brook,school,36,0.837,6,0.139,0,0.0,1,0.023,43,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350035,Varnum Brook,school,34.6,0.776,10,0.224,0,0.0,0,0.0,44.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350310,Nissitissit Middle School,school,34,0.724,12.9,0.276,0,0.0,0,0.0,46.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350505,North Middlesex Regional,school,47.2,0.828,8.8,0.154,0,0.0,1,0.018,56.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2017,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,0,0.0,0.1,1.0,0,0.0,0,0.0,0.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,00000000,State,00000000,State,state,61534.5,0.838,8152.6,0.111,2022.1,0.028,1710.5,0.023,73419.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01250000,Harvard,01250000,Harvard,district,86.3,0.972,2.5,0.028,0,0.0,0,0.0,88.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01250000,Harvard,01250005,Hildreth Elementary School,school,29,0.921,2.5,0.079,0,0.0,0,0.0,31.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01250000,Harvard,01250505,The Bromfield High School,school,57.3,1.0,0,0.0,0,0.0,0,0.0,57.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01620000,Lunenburg,01620000,Lunenburg,district,108.6,0.944,6.5,0.056,0,0.0,0,0.0,115.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01620000,Lunenburg,01620010,Lunenburg Primary School,school,23,0.92,2,0.08,0,0.0,0,0.0,25,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,20,0.816,4.5,0.184,0,0.0,0,0.0,24.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01620000,Lunenburg,01620305,Lunenburg Middle School,school,28.9,1.0,0,0.0,0,0.0,0,0.0,28.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01620000,Lunenburg,01620505,Lunenburg High,school,34.6,1.0,0,0.0,0,0.0,0,0.0,34.6,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,2,1.0,0,0.0,0,0.0,0,0.0,2,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,137.8,0.862,20,0.125,0,0.0,2,0.013,159.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,18.7,0.847,3,0.136,0,0.0,0.4,0.017,22.1,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,9.3,0.872,1,0.094,0,0.0,0.4,0.035,10.7,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,35,0.903,3,0.077,0,0.0,0.8,0.019,38.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,30.8,0.813,6.8,0.181,0,0.0,0.3,0.007,37.9,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,44.1,0.872,6.2,0.123,0,0.0,0.2,0.005,50.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,107.8,0.789,26,0.19,0,0.0,2.8,0.02,136.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,23.3,0.782,6.5,0.218,0,0.0,0,0.0,29.8,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,30,0.769,7,0.179,0,0.0,2,0.051,39,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,25.3,0.802,5.7,0.182,0,0.0,0.5,0.016,31.5,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
2018,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,29.3,0.807,6.7,0.185,0,0.0,0.3,0.008,36.3,,yes,sources/state-dese/dese-teachers-by-program-area.xlsx
