fy,lea,district,org_code,org_name,org_level,total_cnt,pk_cnt,k_cnt,grade_1_cnt,grade_2_cnt,grade_3_cnt,grade_4_cnt,grade_5_cnt,grade_6_cnt,grade_7_cnt,grade_8_cnt,grade_9_cnt,grade_10_cnt,grade_11_cnt,grade_12_cnt,sp_cnt,el_cnt,el_pct,first_lang_not_english_cnt,high_needs_cnt,high_needs_pct,low_income_cnt,low_income_pct,econ_disadvantaged_cnt,econ_disadvantaged_pct,swd_cnt,swd_pct,reconciles,doc_id
2024,01620000,Lunenburg,01620000,Lunenburg,district,1580,46,106,115,124,113,109,148,109,122,132,119,120,104,106,7,47,0.03,123,549,0.346,391,0.247,,,233,0.147,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,01620000,Lunenburg,01620010,Lunenburg Primary School,school,391,46,106,115,124,0,0,0,0,0,0,0,0,0,0,0,27,0.069,50,150,0.384,111,0.284,,,59,0.151,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,370,0,0,0,0,113,109,148,0,0,0,0,0,0,0,0,10,0.027,26,137,0.37,97,0.262,,,57,0.154,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,01620000,Lunenburg,01620305,Lunenburg Middle School,school,363,0,0,0,0,0,0,0,109,122,132,0,0,0,0,0,5,0.014,25,122,0.336,83,0.229,,,57,0.157,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,01620000,Lunenburg,01620505,Lunenburg High,school,449,0,0,0,0,0,0,0,0,0,0,119,120,104,106,0,5,0.011,21,124,0.276,97,0.216,,,44,0.098,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,1,7,1.0,3,0.429,,,7,1.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2264,79,146,161,167,168,164,210,180,178,177,159,163,154,155,3,50,0.022,131,860,0.378,554,0.245,,,422,0.185,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,408,0,0,0,94,101,93,120,0,0,0,0,0,0,0,0,17,0.042,26,165,0.404,107,0.262,,,78,0.191,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,195,41,70,84,0,0,0,0,0,0,0,0,0,0,0,0,4,0.021,4,62,0.318,42,0.215,,,26,0.133,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,492,38,76,77,73,67,71,90,0,0,0,0,0,0,0,0,22,0.045,37,204,0.415,117,0.238,,,108,0.22,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,535,0,0,0,0,0,0,0,180,178,177,0,0,0,0,0,5,0.009,31,195,0.364,133,0.249,,,93,0.174,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,634,0,0,0,0,0,0,0,0,0,0,159,163,154,155,3,2,0.003,33,220,0.347,155,0.244,,,104,0.164,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,1687,84,123,143,159,116,140,131,134,130,115,97,101,121,93,0,79,0.047,134,788,0.459,535,0.317,,,352,0.205,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,356,0,58,58,67,62,59,52,0,0,0,0,0,0,0,0,17,0.048,24,160,0.449,101,0.284,,,83,0.233,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,540,84,65,85,92,54,81,79,0,0,0,0,0,0,0,0,39,0.072,52,266,0.493,195,0.361,,,101,0.187,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,379,0,0,0,0,0,0,0,134,130,115,0,0,0,0,0,12,0.032,31,171,0.451,124,0.327,,,71,0.187,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,412,0,0,0,0,0,0,0,0,0,0,97,101,121,93,0,11,0.027,27,163,0.396,115,0.279,,,69,0.167,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2305,75,146,156,177,170,179,187,182,188,156,179,166,164,175,5,50,0.022,68,629,0.27,215,0.093,,,418,0.18,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06730000,Groton-Dunstable,06730001,Boutwell School,school,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,30,0.4,9,0.12,,,24,0.32,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,320,0,53,72,71,59,65,0,0,0,0,0,0,0,0,0,12,0.038,12,93,0.291,31,0.097,,,64,0.2,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06730000,Groton-Dunstable,06730010,Florence Roche School,school,508,0,93,84,106,111,114,0,0,0,0,0,0,0,0,0,24,0.047,25,130,0.256,50,0.098,,,69,0.136,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,713,0,0,0,0,0,0,187,182,188,156,0,0,0,0,0,11,0.015,17,208,0.292,74,0.104,,,135,0.189,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,689,0,0,0,0,0,0,0,0,0,0,179,166,164,175,5,3,0.004,12,145,0.21,51,0.074,,,103,0.149,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350000,North Middlesex,district,2994,93,245,223,249,257,232,239,239,229,231,172,183,214,176,12,80,0.027,159,1355,0.443,802,0.268,,,752,0.246,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,106,93,2,3,1,4,3,0,0,0,0,0,0,0,0,0,5,0.047,9,55,0.519,41,0.387,,,33,0.311,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350005,Spaulding Memorial,school,430,0,97,78,96,80,79,0,0,0,0,0,0,0,0,0,18,0.042,23,157,0.365,102,0.237,,,69,0.16,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350010,Ashby Elementary,school,151,0,34,22,27,38,30,0,0,0,0,0,0,0,0,0,7,0.046,8,71,0.47,54,0.358,,,30,0.199,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350030,Hawthorne Brook,school,452,0,0,0,0,0,0,116,117,105,114,0,0,0,0,0,4,0.009,12,206,0.456,123,0.272,,,113,0.25,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350035,Varnum Brook,school,612,0,112,120,125,135,120,0,0,0,0,0,0,0,0,0,34,0.056,46,272,0.444,173,0.283,,,130,0.212,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350310,Nissitissit Middle School,school,486,0,0,0,0,0,0,123,122,124,117,0,0,0,0,0,4,0.008,26,232,0.477,137,0.282,,,133,0.274,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2024,07350000,North Middlesex,07350505,North Middlesex Regional,school,757,0,0,0,0,0,0,0,0,0,0,172,183,214,176,12,8,0.011,35,296,0.391,172,0.227,,,179,0.236,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,00000000,State Totals,00000000,State Totals,state,915932,31662,61806,64223,65246,67501,65642,66731,67507,67651,68329,72698,71881,72185,71010,1860,127673,0.139,249477,517093,0.558,385161,0.421,,,190967,0.206,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01250000,Harvard,01250000,Harvard,district,1023,21,75,70,75,75,58,77,81,85,78,87,75,85,81,0,22,0.022,78,264,0.252,110,0.108,,,164,0.157,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01250000,Harvard,01250005,Hildreth Elementary School,school,451,21,75,70,75,75,58,77,0,0,0,0,0,0,0,0,10,0.022,36,130,0.288,53,0.118,,,77,0.171,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01250000,Harvard,01250305,The Bromfield Middle School,school,244,0,0,0,0,0,0,0,81,85,78,0,0,0,0,0,8,0.033,23,56,0.23,26,0.107,,,32,0.131,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01250000,Harvard,01250505,The Bromfield High School,school,328,0,0,0,0,0,0,0,0,0,0,87,75,85,81,0,4,0.012,19,56,0.171,31,0.095,,,33,0.101,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01620000,Lunenburg,01620000,Lunenburg,district,1563,43,111,107,113,125,107,113,153,107,122,109,116,123,104,10,55,0.035,143,550,0.35,364,0.233,,,248,0.158,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01620000,Lunenburg,01620010,Lunenburg Primary School,school,374,43,111,107,113,0,0,0,0,0,0,0,0,0,0,0,24,0.064,52,145,0.388,96,0.257,,,67,0.179,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,345,0,0,0,0,125,107,113,0,0,0,0,0,0,0,0,13,0.038,32,121,0.351,84,0.243,,,47,0.136,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01620000,Lunenburg,01620305,Lunenburg Middle School,school,382,0,0,0,0,0,0,0,153,107,122,0,0,0,0,0,8,0.021,24,133,0.348,79,0.207,,,66,0.173,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01620000,Lunenburg,01620505,Lunenburg High,school,452,0,0,0,0,0,0,0,0,0,0,109,116,123,104,0,10,0.022,34,131,0.29,99,0.219,,,48,0.106,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,1,10,1.0,6,0.6,,,10,1.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2255,86,145,147,166,173,168,161,216,182,178,156,156,165,152,4,53,0.024,138,827,0.365,527,0.234,,,403,0.178,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,375,0,0,0,89,97,99,90,0,0,0,0,0,0,0,0,15,0.04,23,122,0.325,69,0.184,,,69,0.184,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,210,48,87,75,0,0,0,0,0,0,0,0,0,0,0,0,10,0.048,12,68,0.324,45,0.214,,,25,0.119,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,461,38,58,72,77,76,69,71,0,0,0,0,0,0,0,0,17,0.037,29,195,0.423,126,0.273,,,95,0.206,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,576,0,0,0,0,0,0,0,216,182,178,0,0,0,0,0,6,0.01,36,216,0.375,140,0.243,,,99,0.172,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,633,0,0,0,0,0,0,0,0,0,0,156,156,165,152,4,5,0.008,38,213,0.336,147,0.232,,,102,0.161,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,1723,58,136,126,155,158,119,144,140,132,138,94,97,108,118,0,126,0.073,187,824,0.471,572,0.332,,,357,0.204,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,357,0,50,59,63,65,61,59,0,0,0,0,0,0,0,0,27,0.076,35,170,0.476,111,0.311,,,77,0.216,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,539,58,86,67,92,93,58,85,0,0,0,0,0,0,0,0,54,0.1,69,265,0.492,197,0.365,,,104,0.193,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,410,0,0,0,0,0,0,0,140,132,138,0,0,0,0,0,23,0.056,44,200,0.488,145,0.354,,,81,0.198,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,417,0,0,0,0,0,0,0,0,0,0,94,97,108,118,0,22,0.053,39,164,0.393,119,0.285,,,70,0.168,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2300,77,149,162,157,186,171,175,191,183,190,136,181,169,165,8,48,0.021,62,617,0.266,223,0.097,,,424,0.183,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06730000,Groton-Dunstable,06730001,Boutwell School,school,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,25,0.325,5,0.065,,,21,0.273,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,210,0,48,37,45,46,34,0,0,0,0,0,0,0,0,0,6,0.029,6,49,0.233,15,0.071,,,34,0.162,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06730000,Groton-Dunstable,06730010,Florence Roche School,school,615,0,101,125,112,140,137,0,0,0,0,0,0,0,0,0,29,0.047,29,171,0.278,64,0.104,,,108,0.176,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,739,0,0,0,0,0,0,175,191,183,190,0,0,0,0,0,8,0.011,14,207,0.28,74,0.1,,,135,0.183,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,659,0,0,0,0,0,0,0,0,0,0,136,181,169,165,8,5,0.008,12,142,0.215,65,0.099,,,103,0.156,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350000,North Middlesex,district,2914,76,209,243,227,242,263,237,239,235,232,151,173,177,199,11,104,0.036,190,1374,0.461,789,0.271,,,775,0.26,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,89,76,3,3,2,1,4,0,0,0,0,0,0,0,0,0,9,0.101,10,57,0.64,37,0.416,,,36,0.404,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350005,Spaulding Memorial,school,413,0,67,94,77,96,79,0,0,0,0,0,0,0,0,0,16,0.039,24,169,0.409,105,0.254,,,79,0.191,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350010,Ashby Elementary,school,152,0,27,36,26,25,38,0,0,0,0,0,0,0,0,0,9,0.059,14,69,0.454,43,0.283,,,34,0.224,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350030,Hawthorne Brook,school,449,0,0,0,0,0,0,111,116,114,108,0,0,0,0,0,14,0.031,22,200,0.445,120,0.267,,,107,0.238,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350035,Varnum Brook,school,606,0,112,110,122,120,142,0,0,0,0,0,0,0,0,0,35,0.058,54,284,0.469,180,0.297,,,135,0.223,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350310,Nissitissit Middle School,school,494,0,0,0,0,0,0,126,123,121,124,0,0,0,0,0,7,0.014,30,236,0.478,137,0.277,,,149,0.302,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2025,07350000,North Middlesex,07350505,North Middlesex Regional,school,711,0,0,0,0,0,0,0,0,0,0,151,173,177,199,11,14,0.02,36,294,0.414,167,0.235,,,170,0.239,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,00000000,State Totals,00000000,State Totals,state,900490,30779,60871,62836,64067,65118,67344,65468,66428,67088,67427,71173,69998,69622,70385,1886,120784,0.134,245585,504445,0.554,369909,0.411,,,192218,0.211,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01250000,Harvard,01250000,Harvard,district,1006,33,57,74,70,75,74,63,84,76,81,75,89,73,82,0,35,0.035,86,281,0.275,92,0.091,,,192,0.188,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01250000,Harvard,01250005,Hildreth Elementary School,school,446,33,57,74,70,75,74,63,0,0,0,0,0,0,0,0,23,0.052,41,148,0.332,44,0.099,,,101,0.226,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01250000,Harvard,01250305,The Bromfield Middle School,school,241,0,0,0,0,0,0,0,84,76,81,0,0,0,0,0,6,0.025,25,53,0.22,19,0.079,,,32,0.133,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01250000,Harvard,01250505,The Bromfield High School,school,319,0,0,0,0,0,0,0,0,0,0,75,89,73,82,0,6,0.019,20,65,0.204,29,0.091,,,44,0.138,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01620000,Lunenburg,01620000,Lunenburg,district,1568,55,108,116,110,113,135,108,122,151,109,89,110,116,118,8,70,0.045,173,584,0.369,395,0.252,,,258,0.163,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01620000,Lunenburg,01620010,Lunenburg Primary School,school,389,55,108,116,110,0,0,0,0,0,0,0,0,0,0,0,27,0.069,51,152,0.391,109,0.28,,,63,0.162,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,356,0,0,0,0,113,135,108,0,0,0,0,0,0,0,0,21,0.059,46,137,0.385,97,0.272,,,55,0.154,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01620000,Lunenburg,01620305,Lunenburg Middle School,school,382,0,0,0,0,0,0,0,122,151,109,0,0,0,0,0,12,0.031,35,145,0.38,90,0.236,,,68,0.178,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01620000,Lunenburg,01620505,Lunenburg High,school,433,0,0,0,0,0,0,0,0,0,0,89,110,116,118,0,10,0.023,40,129,0.298,94,0.217,,,52,0.12,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,1,8,1.0,5,0.625,,,8,1.0,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2220,84,132,131,153,160,181,173,165,217,182,161,163,154,159,5,29,0.013,32,816,0.366,499,0.225,,,431,0.193,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,361,0,0,0,78,86,101,96,0,0,0,0,0,0,0,0,5,0.014,6,127,0.352,71,0.197,,,80,0.222,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,205,46,82,77,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,4,53,0.259,31,0.151,,,23,0.112,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06100000,Ashburnham-Westminster,06100025,Briggs Elementary,school,448,38,50,54,75,74,80,77,0,0,0,0,0,0,0,0,14,0.031,14,191,0.426,116,0.259,,,102,0.228,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,564,0,0,0,0,0,0,0,165,217,182,0,0,0,0,0,6,0.011,6,201,0.356,112,0.199,,,106,0.188,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06100000,Ashburnham-Westminster,06100505,Oakmont Regional High School,school,642,0,0,0,0,0,0,0,0,0,0,161,163,154,159,5,2,0.003,2,232,0.361,169,0.263,,,108,0.168,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06160000,Ayer Shirley School District,06160000,Ayer Shirley School District,district,1656,63,124,130,128,152,164,113,139,127,130,96,89,97,104,0,83,0.05,151,764,0.454,519,0.313,,,343,0.204,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06160000,Ayer Shirley School District,06160001,Lura A. White Elementary School,school,361,0,55,51,64,64,67,60,0,0,0,0,0,0,0,0,19,0.053,31,161,0.446,105,0.291,,,75,0.208,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06160000,Ayer Shirley School District,06160002,Page Hilltop Elementary School,school,513,63,69,79,64,88,97,53,0,0,0,0,0,0,0,0,33,0.064,48,239,0.466,168,0.327,,,100,0.195,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06160000,Ayer Shirley School District,06160305,Ayer Shirley Regional Middle School,school,396,0,0,0,0,0,0,0,139,127,130,0,0,0,0,0,11,0.028,35,186,0.47,126,0.318,,,89,0.225,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06160000,Ayer Shirley School District,06160505,Ayer Shirley Regional High School,school,386,0,0,0,0,0,0,0,0,0,0,96,89,97,104,0,20,0.052,37,152,0.394,120,0.311,,,53,0.137,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2253,72,136,152,167,163,189,177,181,188,178,157,135,176,174,8,41,0.018,47,605,0.265,203,0.09,,,425,0.186,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06730000,Groton-Dunstable,06730001,Boutwell School,school,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25,0.347,6,0.083,,,23,0.319,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,205,0,36,43,32,47,47,0,0,0,0,0,0,0,0,0,4,0.02,4,43,0.21,12,0.059,,,28,0.137,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06730000,Groton-Dunstable,06730010,Florence Roche School,school,602,0,100,109,135,116,142,0,0,0,0,0,0,0,0,0,23,0.038,23,162,0.269,49,0.081,,,112,0.186,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,724,0,0,0,0,0,0,177,181,188,178,0,0,0,0,0,6,0.008,9,191,0.264,65,0.09,,,127,0.175,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,650,0,0,0,0,0,0,0,0,0,0,157,135,176,174,8,8,0.012,11,156,0.24,71,0.109,,,109,0.168,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350000,North Middlesex,district,2764,64,214,217,223,223,235,254,231,225,229,150,149,173,169,8,88,0.032,154,1259,0.446,723,0.262,,,708,0.251,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350002,Squannacook Early Childhood Center,school,262,64,99,93,4,2,0,0,0,0,0,0,0,0,0,0,16,0.061,20,117,0.447,83,0.317,,,47,0.179,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350005,Spaulding Memorial,school,335,0,0,0,121,96,118,0,0,0,0,0,0,0,0,0,12,0.036,24,149,0.445,93,0.278,,,77,0.23,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350030,Hawthorne Brook,school,440,0,0,0,0,0,1,118,105,104,112,0,0,0,0,0,8,0.018,14,189,0.43,102,0.232,,,111,0.252,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350035,Varnum Brook,school,578,0,115,124,98,125,116,0,0,0,0,0,0,0,0,0,35,0.061,32,262,0.453,164,0.284,,,134,0.232,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350310,Nissitissit Middle School,school,500,0,0,0,0,0,0,136,126,121,117,0,0,0,0,0,6,0.012,30,227,0.454,126,0.252,,,136,0.272,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
2026,07350000,North Middlesex,07350505,North Middlesex Regional,school,649,0,0,0,0,0,0,0,0,0,0,150,149,173,169,8,11,0.017,34,257,0.396,155,0.239,,,148,0.228,yes,sources/state-dese/dese-enrollment-by-grade.xlsx
