board,board_slug,date,kind,file_id,url,first_seen,basis
Agricultural Commission,agricultural-commission,2026-07-20,agenda,7913,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07202026-7913,,seed
Agricultural Commission,agricultural-commission,2026-08-17,agenda,7967,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08172026-7967,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-01-04,agenda,526,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01042016-526,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-01-04,minutes,526,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01042016-526,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-01-19,agenda,525,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01192016-525,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-01-19,minutes,525,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01192016-525,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-02-09,agenda,524,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02092016-524,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-02-09,minutes,524,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02092016-524,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-03-08,agenda,523,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03082016-523,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-03-08,minutes,523,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03082016-523,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-03-29,agenda,522,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03292016-522,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-03-29,minutes,522,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03292016-522,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-04-26,agenda,521,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04262016-521,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-04-26,minutes,521,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04262016-521,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-05-24,agenda,520,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05242016-520,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-05-24,minutes,520,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05242016-520,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-07-05,agenda,527,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07052016-527,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-07-05,minutes,527,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07052016-527,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-07-19,agenda,528,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07192016-528,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-07-19,minutes,528,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07192016-528,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-08-23,agenda,529,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08232016-529,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-08-23,minutes,529,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08232016-529,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-09-13,agenda,530,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09132016-530,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-09-13,minutes,530,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09132016-530,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-10-18,agenda,531,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10182016-531,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2016-10-18,minutes,531,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10182016-531,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-01-17,agenda,533,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01172017-533,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-01-17,minutes,533,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01172017-533,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-02-17,agenda,532,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02172017-532,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-02-17,minutes,532,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02172017-532,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-02-21,agenda,534,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02212017-534,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-02-21,minutes,534,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02212017-534,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-04-11,agenda,535,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04112017-535,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-04-11,minutes,535,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04112017-535,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-07-11,agenda,536,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07112017-536,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2017-07-11,minutes,536,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07112017-536,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-03-20,agenda,539,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03202018-539,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-03-20,minutes,539,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03202018-539,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-04-10,agenda,543,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04102018-543,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-04-10,minutes,543,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04102018-543,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-04-23,agenda,540,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04232018-540,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-04-23,minutes,540,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04232018-540,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-05-08,agenda,542,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05082018-542,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-05-08,minutes,542,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05082018-542,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-06-12,agenda,547,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06122018-547,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-06-12,minutes,547,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06122018-547,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-07-10,agenda,548,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07102018-548,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-09-11,agenda,549,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09112018-549,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-09-11,minutes,549,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09112018-549,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-10-16,agenda,546,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10162018-546,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-11-20,agenda,544,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11202018-544,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2018-12-11,agenda,545,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12112018-545,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-01-14,agenda,570,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01142019-570,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-01-15,agenda,554,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01152019-554,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-01-15,agenda,555,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01152019-555,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-02-12,agenda,551,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02122019-551,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-03-12,agenda,556,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03122019-556,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-03-12,minutes,556,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03122019-556,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-03-14,agenda,550,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03142019-550,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-03-14,minutes,550,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03142019-550,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-04-09,agenda,557,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04092019-557,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-05-14,agenda,558,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05142019-558,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-05-14,minutes,558,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05142019-558,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-06-11,agenda,559,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06112019-559,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-06-11,minutes,559,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06112019-559,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-07-09,agenda,560,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07092019-560,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-07-09,minutes,560,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07092019-560,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-08-13,agenda,553,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08132019-553,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-08-13,minutes,553,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08132019-553,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-09-10,agenda,562,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09102019-562,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-09-10,minutes,562,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09102019-562,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-10-08,agenda,563,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10082019-563,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-10-08,minutes,563,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10082019-563,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-11-05,agenda,564,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11052019-564,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-11-05,minutes,564,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11052019-564,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2019-12-17,agenda,552,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12172019-552,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-01-14,agenda,577,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01142020-577,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-01-14,minutes,577,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01142020-577,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-02-11,agenda,576,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02112020-576,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-03-10,agenda,571,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03102020-571,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-07-30,agenda,575,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07302020-575,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-10-19,agenda,569,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10192020-569,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-10-19,agenda,573,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10192020-573,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-11-14,agenda,566,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11142020-566,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2020-12-16,agenda,567,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12162020-567,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2021-01-12,agenda,578,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01122021-578,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2021-01-12,minutes,578,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01122021-578,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2021-01-20,agenda,589,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01202021-589,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2021-01-20,minutes,589,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01202021-589,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2021-02-24,agenda,579,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02242021-579,,seed
Architectural Preservation District Commission,architectural-preservation-district-commission,2021-03-24,agenda,590,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03242021-590,,seed
