dor_code,municipality,fy,starting_balance,revenues,expenditures,fund_balance,flag,source_file,sha256
088,Easton,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
088,Easton,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
089,Edgartown,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
090,Egremont,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
091,Erving,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2003,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2004,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2005,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2006,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2007,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2008,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2009,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2010,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2011,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2012,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2013,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2014,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2015,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2016,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2017,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2018,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2019,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2020,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2021,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2022,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2023,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2024,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2025,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
092,Essex,2026,,,,,N,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2003,4189428,9345815,9315714,4219529,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2004,4219529,10161936,8950268,4105939,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2005,4105939,9818078,10961874,2962143,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2006,2962143,11285212,12545321,2113057,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2007,2113057,13631151,13175879,2454213,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2008,2454213,16853919,15707875,3600257,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2009,3600257,17289674,15757122,5132809,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2010,5132809,18087116,17302248,5917677,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2011,5917677,19362544,19957430,5322791,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2012,5322791,20305585,20448430,4856250,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2013,4856250,20597023,19045674,6407599,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2014,6407599,23132867,22504801,6856265,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2015,6856265,22163880,21683389,7336756,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2016,7336756,22966941,21696703,8606994,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2017,8606994,43878482,22830707,29654767,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2018,29654767,46260817,24940202,10592895,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2019,10592895,48669236,42581064,16681067,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2020,16681067,48870619,53475452,12076234,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2021,12076234,26614640,27440613,11250261,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2022,11250261,30594549,29603506,12241304,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2023,12241304,28637228,33949079,6929453,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2024,6929453,32587625,31752608,7764470,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2025,7764470,37424223,44613318,575375,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
093,Everett,2026,,,,,Y,health-self-insured-funds-2026-09-26-386b09a3b235.xlsx,386b09a3b23502d463cf5323a2cc191d55c563f812d470bc63e273828b40d966
