fy,lea,district,org_code,org_name,org_level,subject,subject_level,teacher_fte,licensed_pct,students_per_teacher,student_teacher_ratio_printed,experienced_pct,teachers_without_license,in_field_pct,core_academic_fte,core_academic_pct,doc_id
2008,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Arts,subject,0.6,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,Core-All Subjects,group,15,1.0,,N/A,,,,62,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730010,Florence Roche School,school,All Teachers,all,28.7,1.0,18.3,18.3 to 1,,,,129,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Arts,subject,0.8,1.0,,N/A,,,,26,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Core-All Subjects,group,24,1.0,,N/A,,,,99,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730010,Florence Roche School,school,Reading,subject,3,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730040,Prescott Elementary,school,All Teachers,all,14.5,1.0,15.5,15.5 to 1,,,,79,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730040,Prescott Elementary,school,Arts,subject,1.5,1.0,,N/A,,,,32,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730040,Prescott Elementary,school,Core-All Subjects,group,10.5,1.0,,N/A,,,,45,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730040,Prescott Elementary,school,Reading,subject,1.5,1.0,,N/A,,,,2,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,All Teachers,all,60.3,1.0,15.4,15.4 to 1,,,,322,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Arts,subject,6.8,1.0,,N/A,,,,95,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Core-All Subjects,group,3.5,1.0,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,English/Language Arts,subject,11.4,1.0,,N/A,,,,43,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Foreign Language,subject,3.6,1.0,,N/A,,,,60,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Geography,subject,2.2,1.0,,N/A,,,,9,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,History,subject,3,1.0,,N/A,,,,12,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Mathematics,subject,11.5,1.0,,N/A,,,,45,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Reading,subject,1,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Science,subject,9.5,1.0,,N/A,,,,37,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730305,Groton Dunstable Regional Middle,school,Social Studies/Social Sciences,subject,4.3,1.0,,N/A,,,,17,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,All Teachers,all,56.8,0.961,15.1,15.1 to 1,,,,140,0.993,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Arts,subject,4,1.0,,N/A,,,,16,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Civics/Government,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Core-All Subjects,group,3.2,0.71,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,English/Language Arts,subject,7.7,1.0,,N/A,,,,28,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Foreign Language,subject,6.1,0.946,,N/A,,,,19,0.947,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,History,subject,5.3,1.0,,N/A,,,,17,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Mathematics,subject,8.9,1.0,,N/A,,,,27,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Science,subject,8.6,1.0,,N/A,,,,28,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,06730000,Groton-Dunstable,06730505,Groton Dunstable Regional,school,Social Studies/Social Sciences,subject,1.3,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,All Teachers,all,274.9,0.976,16,16.0 to 1,,,,1194,0.989,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Arts,subject,19.6,1.0,,N/A,,,,240,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Civics/Government,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Core-All Subjects,group,112,1.0,,N/A,,,,530,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Economics,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,English/Language Arts,subject,24.2,0.979,,N/A,,,,106,0.991,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Foreign Language,subject,13,0.808,,N/A,,,,52,0.923,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,History,subject,16.6,1.0,,N/A,,,,77,0.987,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Mathematics,subject,21.2,0.968,,N/A,,,,96,0.958,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Reading,subject,2,1.0,,N/A,,,,15,0.8,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Science,subject,15.6,1.0,,N/A,,,,72,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350000,North Middlesex,district,Social Studies/Social Sciences,subject,0.9,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350005,Spaulding Memorial,school,All Teachers,all,25.8,1.0,16.4,16.4 to 1,,,,104,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350005,Spaulding Memorial,school,Arts,subject,0.8,1.0,,N/A,,,,3,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350005,Spaulding Memorial,school,Core-All Subjects,group,22,1.0,,N/A,,,,101,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350010,Ashby Elementary,school,All Teachers,all,17.5,1.0,14.9,14.9 to 1,,,,91,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350010,Ashby Elementary,school,Arts,subject,2,1.0,,N/A,,,,27,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350010,Ashby Elementary,school,Core-All Subjects,group,12.3,1.0,,N/A,,,,56,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350010,Ashby Elementary,school,English/Language Arts,subject,1.3,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350010,Ashby Elementary,school,Mathematics,subject,1.3,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350015,Peter Fitzpatrick *CLOSED*,school,All Teachers,all,34,1.0,16.9,16.9 to 1,,,,137,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350015,Peter Fitzpatrick *CLOSED*,school,Arts,subject,2,1.0,,N/A,,,,6,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350015,Peter Fitzpatrick *CLOSED*,school,Core-All Subjects,group,29,1.0,,N/A,,,,131,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350020,Squannacook *closed*,school,All Teachers,all,27.9,1.0,14.6,14.6 to 1,,,,151,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350020,Squannacook *closed*,school,Arts,subject,1.8,1.0,,N/A,,,,36,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350020,Squannacook *closed*,school,Core-All Subjects,group,23,1.0,,N/A,,,,115,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,All Teachers,all,35.8,0.971,15.9,15.9 to 1,,,,186,0.984,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,Arts,subject,3,1.0,,N/A,,,,51,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,English/Language Arts,subject,5.3,1.0,,N/A,,,,32,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,Foreign Language,subject,1.7,1.0,,N/A,,,,10,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,History,subject,5.1,1.0,,N/A,,,,31,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,Mathematics,subject,5,1.0,,N/A,,,,30,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,Reading,subject,1.1,1.0,,N/A,,,,10,0.7,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350030,Hawthorne Brook,school,Science,subject,3.4,1.0,,N/A,,,,22,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350035,Varnum Brook,school,All Teachers,all,31,1.0,15.6,15.6 to 1,,,,173,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350035,Varnum Brook,school,Arts,subject,2,1.0,,N/A,,,,42,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350035,Varnum Brook,school,Core-All Subjects,group,25.7,1.0,,N/A,,,,127,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350035,Varnum Brook,school,English/Language Arts,subject,0.7,1.0,,N/A,,,,2,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350035,Varnum Brook,school,Mathematics,subject,0.7,1.0,,N/A,,,,2,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,All Teachers,all,36.3,0.917,13.6,13.6 to 1,,,,170,0.965,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Arts,subject,2.8,1.0,,N/A,,,,48,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,English/Language Arts,subject,6.9,0.928,,N/A,,,,36,0.972,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Foreign Language,subject,3,0.667,,N/A,,,,15,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,History,subject,3.5,1.0,,N/A,,,,21,0.952,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Mathematics,subject,4.5,0.849,,N/A,,,,27,0.852,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Reading,subject,0.3,1.0,,N/A,,,,2,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Science,subject,3.4,1.0,,N/A,,,,21,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,All Teachers,all,66.6,0.963,17.7,17.7 to 1,,,,182,0.978,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Arts,subject,5.2,1.0,,N/A,,,,27,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Civics/Government,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Economics,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,English/Language Arts,subject,10,1.0,,N/A,,,,32,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Foreign Language,subject,8.3,0.82,,N/A,,,,27,0.852,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,History,subject,8,1.0,,N/A,,,,25,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Mathematics,subject,9.7,1.0,,N/A,,,,33,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Reading,subject,0.6,1.0,,N/A,,,,3,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Science,subject,8.8,1.0,,N/A,,,,29,1.0,sources/state-dese/dese-teacher-data.xlsx
2008,07350000,North Middlesex,07350505,North Middlesex Regional,school,Social Studies/Social Sciences,subject,0.9,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,All Teachers,all,70395.9,0.966,13.6,13.6 to 1,,,,279742,0.965,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Arts,subject,3928.1,0.976,,N/A,,,,35299,0.975,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Civics/Government,subject,228.7,0.977,,N/A,,,,1247,0.963,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Core-All Subjects,group,26079.9,0.981,,N/A,,,,112286,0.978,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Economics,subject,48.9,0.987,,N/A,,,,269,0.959,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,English/Language Arts,subject,7665.2,0.971,,N/A,,,,33320,0.966,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Foreign Language,subject,2857.7,0.919,,N/A,,,,15410,0.92,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Geography,subject,257.8,0.977,,N/A,,,,1326,0.977,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,History,subject,3217,0.976,,N/A,,,,15761,0.969,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Mathematics,subject,6604.6,0.955,,N/A,,,,29812,0.949,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Reading,subject,1571.7,0.98,,N/A,,,,4014,0.951,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Science,subject,5329.5,0.954,,N/A,,,,25240,0.94,sources/state-dese/dese-teacher-data.xlsx
2009,00000000,State,00000000,State,state,Social Studies/Social Sciences,subject,1264.1,0.974,,N/A,,,,5758,0.954,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,All Teachers,all,95.2,0.979,12.6,12.6 to 1,,,,313,0.974,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Arts,subject,7.5,0.867,,N/A,,,,34,0.882,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Civics/Government,subject,0.8,1.0,,N/A,,,,3,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Core-All Subjects,group,39.7,1.0,,N/A,,,,157,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,English/Language Arts,subject,8.3,1.0,,N/A,,,,25,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Foreign Language,subject,3.6,0.725,,N/A,,,,12,0.667,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Geography,subject,1,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,History,subject,4.8,1.0,,N/A,,,,15,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Mathematics,subject,8.6,1.0,,N/A,,,,26,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Science,subject,8.6,1.0,,N/A,,,,29,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190000,Ayer (non-op),district,Social Studies/Social Sciences,subject,2,1.0,,N/A,,,,8,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190025,Page-Hilltop,school,All Teachers,all,42.2,1.0,13.9,13.9 to 1,,,,175,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190025,Page-Hilltop,school,Arts,subject,3.1,1.0,,N/A,,,,18,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190025,Page-Hilltop,school,Core-All Subjects,group,36.7,1.0,,N/A,,,,157,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,All Teachers,all,20.9,0.916,11,11.0 to 1,,,,63,0.889,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Arts,subject,2.5,0.6,,N/A,,,,10,0.6,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Civics/Government,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Core-All Subjects,group,2,1.0,,N/A,,,,0,0.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,English/Language Arts,subject,3,1.0,,N/A,,,,12,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Foreign Language,subject,0.8,0.0,,N/A,,,,3,0.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Geography,subject,1,1.0,,N/A,,,,4,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,History,subject,0.3,1.0,,N/A,,,,1,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Mathematics,subject,4,1.0,,N/A,,,,12,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Science,subject,3,1.0,,N/A,,,,12,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190305,Ayer Middle,school,Social Studies/Social Sciences,subject,2,1.0,,N/A,,,,8,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190510,Ayer High School,school,All Teachers,all,32.1,0.992,12,12.0 to 1,,,,75,0.987,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190510,Ayer High School,school,Arts,subject,1.9,1.0,,N/A,,,,6,1.0,sources/state-dese/dese-teacher-data.xlsx
2009,00190000,Ayer (non-op),00190510,Ayer High School,school,Civics/Government,subject,0.5,1.0,,N/A,,,,2,1.0,sources/state-dese/dese-teacher-data.xlsx
