fy,edition,page,group,fund,forward,receipts,disbursements,carried,row_ties,document,read_by
2016,FY2016,33,SCHOOL DEPARTMENT,Vending Machine Revolving,1954.71,,,1954.71,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Monbouquette Award,3.81,,,3.81,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Tufts University Heat Grant,113.45,,,113.45,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Underground Storage Tank Grant,1500.00,,,1500.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Hach Scientific Foundation Grant,90.61,,,90.61,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Family Network Gift Fund,3576.86,,120.00,3456.86,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,EECBG Energy Efficiency Grant,297.57,0.12,,297.69,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Full Day Kindergarten Grant,0.00,36740.00,36740.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Regional Dissemination Grant,35.00,,,35.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Sped Early Childhood Grant,0.00,11907.00,11907.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Family & Community Grant,0.00,37500.00,37500.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Early Childhood Sped Program Improvements,0.00,2000.00,2000.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Secondary Transition Grant,0.00,2000.00,670.88,1329.12,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Sped Program Improvement Grant,230.72,12818.00,13015.71,33.01,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Early Childhood Program Improvement,426.00,4574.00,5000.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Teacher Quality,-9937.00,41900.00,31963.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,SBIRT Grant,0.00,2612.00,2612.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,LS Innovation Award,0.00,1000.00,1000.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,SCHOOL DEPARTMENT,Student Transportation Offset Fund,0.00,32163.50,32163.50,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,PUBLIC SAFETY,Insurance Recoveries - Police,1496.25,3856.24,761.00,4591.49,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,33,PUBLIC SAFETY,Community Policing FY 96,6.55,,,6.55,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Community Policing FY 97,1.97,,,1.97,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Community Policing FY 98,0.66,,,0.66,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Drug Forfeiture,7227.25,3738.00,6149.13,4816.12,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,D.A.R.E. Grant FY 97,34.85,,,34.85,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,D.A.R.E. I Grant FY 97,0.25,,,0.25,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Community Policing,2291.12,,,2291.12,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Cops Universal Hiring,1289.84,,,1289.84,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,EOPS Vest Reimbursement,1862.50,,1800.00,62.50,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Protective Order Grant Program,135.15,,,135.15,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Walmart Grant - Police Dept.,1000.00,,,1000.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Firefighter PS Equipment Grant,30.00,,,30.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Firefighter Safety Equipment Grant,9.84,,,9.84,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,State 911 Grant - Fire Dept,7.00,,,7.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Police/Fire Special Details,16883.09,269132.26,277281.69,8733.66,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Coastal/Patriot Ambulance Revolving,579.06,93377.33,93377.33,579.06,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Firefighter Equipment Grant - FY05,419.60,,,419.60,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Confined Space Training,1956.77,,,1956.77,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Police NRA Foundation Grant,0.10,,,0.10,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,COPS Secure Our Schools,0.82,,,0.82,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Safe Grant - Fire Department,6586.65,6953.00,6194.18,7345.47,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,GHSB Click It Or Ticket,-1108.16,6648.47,7504.36,-1964.05,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,K-9 Grant - Stanton Foundation,26852.18,,11522.69,15329.49,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Federal Drug Forfeiture,-1139.50,30387.70,24044.16,5204.04,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,Underage Alcohol Enforcement,0.00,,686.66,-686.66,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,34,PUBLIC SAFETY,EMPG Grant,102.01,,5955.00,-5852.99,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,PARKS & RECREATION,Park User Fees,0.00,11721.25,11721.25,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,PARKS & RECREATION,Park Gift Fund,1760.00,,1008.00,752.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,HIGHWAY DEPT.,Chapter 90,-78776.92,635611.88,1057321.85,-500486.89,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,HIGHWAY DEPT.,DPW Roads Gift Fund,3330.00,,,3330.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,HIGHWAY DEPT.,Highway Insurance Recoveries,1208.91,,,1208.91,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,HIGHWAY DEPT.,Chapter 204/Acts of 1996,0.11,,,0.11,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,COUNCIL ON AGING,C.O.A./M.A.R.T. Revolving,-8329.28,41493.33,39654.31,-6490.26,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,COUNCIL ON AGING,C.O.A. Formula Grant,0.00,18954.00,18954.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,COUNCIL ON AGING,E.O.C.D. Senior Center Grant,1681.54,0.84,,1682.38,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,COUNCIL ON AGING,Venture Grant - Are You OK,24.00,,,24.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,LIBRARY,State Aid-Libraries,24734.13,14718.15,13114.76,26337.52,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,LIBRARY,Library Gift Fund,19168.54,650.00,,19818.54,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,LIBRARY,Library Revolving Fund,7666.23,6891.42,5624.39,8933.26,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,LIBRARY,FY07 Public Libraries Fund,571.17,,,571.17,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,CEMETERIES,Sale of Cemetery Lots,194164.28,9780.33,16828.02,187116.59,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Elderly/Disabled Fund,2487.14,,,2487.14,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Green Communities Grant,14984.83,,,14984.83,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Agricultural Commission Grant,675.00,300.00,650.00,325.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Bell Tower Mtc. Fund-Town Hall,5606.37,,600.00,5006.37,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Historical Comm. Gift Fund,137.36,,,137.36,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,FEMA Grant - January 2015 Blizzard,-43262.20,43262.20,,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Mass Historical Comm Grant-Town Hall,4150.00,,,4150.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Public Safety Gift Fund,667.38,,447.00,220.38,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Council on Aging Gift Fund,3071.79,,79.00,2992.79,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,MWPAT Septic Repair,4079.03,,,4079.03,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,WPAT Septic Receipts Reserved,75008.50,1439.06,10868.00,65579.56,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,E.O.C.D. Septic I Grant,102304.79,1768.17,823.24,103249.72,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Water Enterprise Fund,36234.85,33189.15,23971.75,45452.25,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Sewer Enterprise Fund,844074.20,884909.64,669012.79,1059971.05,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Sewer Betterment Fund,510663.29,678366.00,756877.88,432151.41,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Public Health Emergency Preparedness,12295.09,,,12295.09,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,DEP Pay As You Throw Grant,4720.43,,,4720.43,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Recycling Outreach Fund,3800.00,,,3800.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Repayments Sewer Hookup,9222.00,,,9222.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Solid Waste/Recycling Enterprise Fund,0.00,276361.53,267974.92,8386.61,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,CVS Volunteer Challenge Grant,500.00,,,500.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Fields Pond Foundation,1600.00,,,1600.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,March for Parks,1617.25,,,1617.25,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Skate Park Fund,197.00,,,197.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Weights/Measures Citation Fund,325.00,,,325.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Marshall Park Restoration Fund,125.00,,,125.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Comcast Technology Capital Grant,39796.01,,,39796.01,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Sale of Real Estate Fund,9925.00,,,9925.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Arts Lottery Fund,6902.40,4726.35,4318.00,7310.75,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,L.E.A.P. Fund,265970.11,99831.72,95566.13,270235.70,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Debris Removal Gift Fund,676.00,,,676.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Citizens Relief Fund,200.00,,,200.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Hollis Road Revolving,11184.43,10200.00,267.80,21116.63,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Municipal Energy Technical Assistance Grant,0.00,,8175.00,-8175.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Water Infrastructure Planning Grant,0.00,,30000.00,-30000.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,Recycling Dividends Program Grant,0.00,3600.00,3600.00,0.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2016,FY2016,35,UNCLASSIFIED,RUOK Program Grant,0.00,3000.00,2784.00,216.00,yes,sources/town-annual-reports/docs/4123-fy-2016-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Regional Assessor Fund,30907.25,,,30907.25,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Conservation Fund,319.59,,,319.59,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Conservation Consultant Revolving,120.50,,,120.50,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Zoning Board Consultant Revolving,16513.51,13054.15,18265.70,11301.96,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Conservation Gift Fund-Cook Farm,148.00,,,148.00,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Town Records Gift Fund,252.35,,,252.35,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Scholarship Fund,217.99,14.27,,232.26,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Sewer Gift Fund,387.09,,,387.09,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Insurance Recoveries,3619.33,,,3619.33,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Town Hall Chimney Grant,3000.00,,,3000.00,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,General Government Gift Fund,1110.00,,,1110.00,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,GENERAL GOVERNMENT,Household Hazardous Waste,768.76,,,768.76,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,School Lunch,21507.54,404847.78,400305.18,26050.14,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,Title I #305,1805.00,103436.40,132348.40,-27107.00,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,PL 94-142 #240,-15062.97,296201.00,332885.45,-51747.42,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,United Way Venture,40.42,,,40.42,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,Recovery for Lost Books,7097.53,140.69,23.00,7215.22,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,Chapter 658 School Athletics,42266.11,125854.50,113962.65,54157.96,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,After School Activities,86302.03,218034.29,204811.29,99525.03,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,School Facilities Use,1004.50,52392.50,52542.05,854.95,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,Non-Resident Tuition,79041.44,63695.30,98022.01,44714.73,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,Adult Education,4346.61,,,4346.61,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,Summer School Program,90.00,,,90.00,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,School Choice,88023.05,248973.00,82483.82,254512.23,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,29,SCHOOL DEPARTMENT,School Gift Fund,50456.57,48253.81,26495.16,72215.22,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,30,SCHOOL DEPARTMENT,Greenthumb Revolving,7097.47,1617.00,4940.46,3774.01,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,30,SCHOOL DEPARTMENT,Custodian Special Details,4389.72,12382.34,12050.96,4721.10,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
2015,FY2015,30,SCHOOL DEPARTMENT,Tech Prep Consortium,1450.00,,,1450.00,yes,sources/town-annual-reports/docs/4121-fy-2015-annual-town-report.pdf,vision
