fy,lea,district,org_code,org_name,org_level,subject,subject_level,pk_2_fte,grade_3_5_fte,grade_6_8_fte,grade_9_12_fte,multi_grade_fte,all_grade_fte,total_fte,printing,reconciles,agrees_with_teacher_subject,doc_id
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,English/Language Arts,subject,0,0,0,10.3,1.8,0,12.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,Foreign Language,subject,0,0,0,4.7,0,0,4.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,History,subject,0,0,0,5.3,0.8,0,6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,Mathematics,subject,0,0,0,8,1,0,9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,Miscellaneous,subject,0,0,0,1.8,1.2,0,3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,"Physical, Health, and Safety Education",subject,0,0,0,3.7,0.2,0,3.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,Reading,subject,0,0,0,0,0.3,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,Science,subject,0,0,0,8.7,0.4,0,9.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350505,North Middlesex Regional,school,Social Studies/Social Sciences,subject,0,0,0,1.2,0,0,1.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,All,all,0,0,0,0.1,0,0,0.1,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2015,07350000,North Middlesex,07350515,Peter Fitzpatrick School,school,Miscellaneous,subject,0,0,0,0.1,0,0,0.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,"Agriculture, Food, and Natural Resources",subject,0.1,0.3,3,22.2,4.4,1.4,31.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,All,all,14202.6,12982.9,15403.3,16850.4,10317,2552.4,72309.1,1,no,no,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Architecture and Construction,subject,0,0,4.2,66.9,23,6.2,100.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Arts,subject,938.2,1000.6,1051.7,579.5,639.4,223,4432.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Business and Marketing,subject,0.4,1.1,5.3,143.3,97.7,24.2,271.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Agriculture and Natural Resources,subject,0,0,0,59.3,0,0,59.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Arts and Communications Services,subject,0,0,0,90.9,2.6,0.5,94,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Business and Consumer Services,subject,0,0,0,130.2,1.7,1.2,133,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Construction,subject,0,0,0,323.3,4.7,1.5,329.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Exploratory,subject,0,0,0,240.6,10,0,250.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Health,subject,0,0,0,130.1,4.2,0,134.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Hospitality and Tourism,subject,0,0,0,122.4,6.4,0.2,129,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Human Services and Education,subject,0,0,0,39.8,1.2,0,41,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Information Technology Services,subject,0,0,0,53.1,1.7,0,54.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,"CH74 - Law, Justice",subject,0,0,0,6.9,0,0,6.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,"CH74 - Manufacturing, Engineering and Technology",subject,0,0,0,208.9,3.1,0.5,212.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,CH74 - Transportation,subject,0,0,0,159.8,2.9,0.3,163,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Civics/Government,subject,0,0.9,10,172.3,49.4,9.5,242.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Communications and Audio/Visual Technology,subject,3.7,5,26.7,106.1,81.4,22.5,245.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Computer and Information Sciences,subject,113.1,143.8,210.6,167.1,155.5,89.3,879.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Core-All Subjects,group,5737.1,3429.3,463.7,129.2,2745,885.2,13389.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Economics,subject,0,0,0,44.3,13.4,2,59.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Engineering and Technology,subject,16.6,34.3,208.5,116.7,75.2,23.3,474.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,English/Language Arts,subject,1917.6,2072.7,3083.5,3239.1,1270.8,220.1,11803.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Foreign Language,subject,82.8,115.5,780.2,1287,441.2,132.8,2839.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Geography,subject,0.8,0.4,105.7,10.3,1.8,0.7,119.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Health Care Sciences,subject,0,1.9,4.7,34.3,12.7,2.7,56.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,History,subject,0,10,270.2,1874.5,265.7,28.1,2448.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Hospitality and Tourism,subject,0,0,0,44,29.2,2,75.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Human Services,subject,0,0,0,55,23.4,6.1,84.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Manufacturing,subject,0,0,17.8,27.5,17.4,3.3,66,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Mathematics,subject,1533.5,1737.5,2961.1,2700.9,999.2,168.1,10100.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Military Science,subject,0,0,0,38.5,21.3,5.7,65.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Miscellaneous,subject,200.7,241.8,790.1,882.5,1347.5,163.5,3626.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,"Physical, Health, and Safety Education",subject,672,714.3,960.1,759.6,450.6,122.6,3679.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,"Public, Protective, and Government Service",subject,0,0,0,13.2,9.8,0.8,23.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Reading,subject,572.3,707.2,453.8,67.5,603.5,299.2,2703.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Religious Education and Theology,subject,0,0,0.3,2.2,1,0,3.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Science,subject,1209,1386.3,2214.3,2388.9,694,84.1,7976.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Social Studies/Social Sciences,subject,1204.8,1379.9,1777.8,284.1,194.7,19.4,4860.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,"Transportation, Distribution and Logistics",subject,0,0,0,28.6,10.2,2.4,41.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,00000000,State,00000000,State,state,Unknown,subject,0,0,0,0,0,0,0.5,1,no,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,All,all,14.2,13.2,20.5,24.7,11.3,1.1,84.9,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Arts,subject,0.9,1,2.1,0.8,1,0,5.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Civics/Government,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Communications and Audio/Visual Technology,subject,0,0,0,0.2,0,0,0.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Computer and Information Sciences,subject,0.5,0.5,0,0.3,0,0,1.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Core-All Subjects,group,1,0,0,0,2.5,0,3.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Economics,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Engineering and Technology,subject,0,0,0.8,0.1,0,0,0.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,English/Language Arts,subject,3.8,2.8,3.1,5.1,0,0,14.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Foreign Language,subject,0,0,3.2,3.7,0,0,6.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Health Care Sciences,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,History,subject,0,0,3,2.2,0,0,5.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Mathematics,subject,3.8,2.4,3.4,2.7,2,0,14.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Miscellaneous,subject,0,0,1,1.8,3.4,0,6.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,"Physical, Health, and Safety Education",subject,0.7,0.7,0.8,2,0,0.1,4.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Reading,subject,0,0,0.1,0.1,1.1,1,2.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Science,subject,1.8,2.4,3,3.7,1.3,0,12.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250000,Harvard,district,Social Studies/Social Sciences,subject,1.8,3.4,0,1,0,0,6.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,All,all,14.2,13.2,0,0,3.5,1.1,32,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Arts,subject,0.9,1,0,0,0,0,2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Computer and Information Sciences,subject,0.5,0.5,0,0,0,0,1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Core-All Subjects,group,1,0,0,0,2.5,0,3.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,English/Language Arts,subject,3.8,2.8,0,0,0,0,6.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Mathematics,subject,3.8,2.4,0,0,0,0,6.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,"Physical, Health, and Safety Education",subject,0.7,0.7,0,0,0,0.1,1.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Reading,subject,0,0,0,0,1,1,2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Science,subject,1.8,2.4,0,0,0,0,4.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250005,Hildreth Elementary School,school,Social Studies/Social Sciences,subject,1.8,3.4,0,0,0,0,5.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,All,all,0,0,20.5,24.7,7.8,0,53,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Arts,subject,0,0,2.1,0.8,1,0,3.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Civics/Government,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Communications and Audio/Visual Technology,subject,0,0,0,0.2,0,0,0.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Computer and Information Sciences,subject,0,0,0,0.3,0,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Economics,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Engineering and Technology,subject,0,0,0.8,0.1,0,0,0.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,English/Language Arts,subject,0,0,3.1,5.1,0,0,8.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Foreign Language,subject,0,0,3.2,3.7,0,0,6.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Health Care Sciences,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,History,subject,0,0,3,2.2,0,0,5.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Mathematics,subject,0,0,3.4,2.7,2,0,8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Miscellaneous,subject,0,0,1,1.8,3.4,0,6.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,"Physical, Health, and Safety Education",subject,0,0,0.8,2,0,0,2.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Reading,subject,0,0,0.1,0.1,0.1,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Science,subject,0,0,3,3.7,1.3,0,7.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01250000,Harvard,01250505,The Bromfield High School,school,Social Studies/Social Sciences,subject,0,0,0,1,0,0,1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,"Agriculture, Food, and Natural Resources",subject,0,0,0,0,0.2,0,0.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,All,all,21.3,20.7,23.1,26.2,13.2,0.1,104.7,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Arts,subject,1.1,1.7,1.5,0.5,1.5,0,6.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Civics/Government,subject,0,0,0.2,0.4,0,0,0.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Communications and Audio/Visual Technology,subject,0.4,0,0,0,0.2,0,0.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Computer and Information Sciences,subject,0,0,0.4,0,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Core-All Subjects,group,4,4.8,1.5,0,0,0,10.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Economics,subject,0,0,0,0.1,0,0,0.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Engineering and Technology,subject,0,0,0,0.4,0.4,0,0.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,English/Language Arts,subject,3,2.5,4.5,4.7,2.1,0,16.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Foreign Language,subject,0,0,1.6,4.4,0,0.1,6.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,History,subject,0,0,0,3.3,0,0,3.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Mathematics,subject,3,3,4.1,4.8,2.1,0,17,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Miscellaneous,subject,0,0,0,0.6,4.9,0,5.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,"Physical, Health, and Safety Education",subject,0.8,1.1,1.4,1.9,0.6,0,5.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Reading,subject,3,1.8,0,0,0.2,0,5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Science,subject,3,3,4,5,0.4,0,15.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620000,Lunenburg,district,Social Studies/Social Sciences,subject,3,2.8,4,0.2,0.3,0,10.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2016,01620000,Lunenburg,01620010,Lunenburg Primary School,school,All,all,21.3,6,0,0,0.5,0,27.8,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
