fy,town,enrollment_reason,lea,district,students,doc_id_sending,doc_id_receiving
2025,Pepperell,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Pepperell,Tuitioned In - Agreement With Another In-state District,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Pepperell,Tuitioned In - Paid by Parent/Guardian,07350000,North Middlesex,10,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Royalston,School Choice Program,06160000,Ayer Shirley School District,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Shirley,Resident/Member,06160000,Ayer Shirley School District,670,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Shirley,School Choice Program,01250000,Harvard,6,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Shirley,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Shirley,School Choice Program,07350000,North Middlesex,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Shirley,Tuitioned In - Paid by Parent/Guardian,06160000,Ayer Shirley School District,6,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Sterling,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Sterling,School Choice Program,07350000,North Middlesex,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Stow,School Choice Program,01250000,Harvard,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Stow,School Choice Program,06160000,Ayer Shirley School District,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Templeton,School Choice Program,06100000,Ashburnham-Westminster,8,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Templeton,School Choice Program,06160000,Ayer Shirley School District,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Townsend,Resident/Member,07350000,North Middlesex,1085,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Townsend,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Townsend,School Choice Program,06160000,Ayer Shirley School District,5,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Townsend,School Choice Program,06730000,Groton-Dunstable,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Townsend,Tuitioned In - Paid by Parent/Guardian,07350000,North Middlesex,19,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Tyngsborough,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Westford,School Choice Program,06160000,Ayer Shirley School District,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Westford,Tuitioned In - Agreement With Another In-state District,07350000,North Middlesex,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Westminster,Foreign Exchange Student,06100000,Ashburnham-Westminster,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Westminster,Resident/Member,06100000,Ashburnham-Westminster,1222,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Westminster,School Choice Program,01250000,Harvard,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Wilmington,School Choice Program,01620000,Lunenburg,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Winchendon,School Choice Program,06100000,Ashburnham-Westminster,23,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Winchendon,School Choice Program,06160000,Ayer Shirley School District,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Winchendon,School Choice Program,07350000,North Middlesex,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Winchendon,Tuitioned In - Agreement With Another In-state District,06100000,Ashburnham-Westminster,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2025,Worcester,School Choice Program,06160000,Ayer Shirley School District,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Acton,School Choice Program,01250000,Harvard,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ashburnham,Foreign Exchange Student,06100000,Ashburnham-Westminster,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ashburnham,Resident/Member,06100000,Ashburnham-Westminster,972,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ashburnham,School Choice Program,07350000,North Middlesex,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ashby,Resident/Member,07350000,North Middlesex,338,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ashby,School Choice Program,01620000,Lunenburg,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ashby,Tuitioned In - Agreement With Another In-state District,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Athol,School Choice Program,06100000,Ashburnham-Westminster,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ayer,Resident/Member,06160000,Ayer Shirley School District,882,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ayer,School Choice Program,01250000,Harvard,3,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Ayer,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Barre,School Choice Program,06160000,Ayer Shirley School District,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Bolton,School Choice Program,01250000,Harvard,5,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Boston,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Boxborough,School Choice Program,01250000,Harvard,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Boylston,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Clinton,School Choice Program,01250000,Harvard,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Devens,School Choice Program,06160000,Ayer Shirley School District,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Devens,Tuitioned In - Agreement With Another In-state District,01250000,Harvard,87,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Devens,Tuitioned In - Paid by Parent/Guardian,01250000,Harvard,3,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Dunstable,Resident/Member,06730000,Groton-Dunstable,508,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Dunstable,Tuitioned In - Paid by Parent/Guardian,06730000,Groton-Dunstable,26,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Fitchburg,Out of District - Foster Care Student,01620000,Lunenburg,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Fitchburg,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Fitchburg,School Choice Program,01620000,Lunenburg,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Fitchburg,School Choice Program,06100000,Ashburnham-Westminster,10,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Fitchburg,School Choice Program,06160000,Ayer Shirley School District,30,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Fitchburg,School Choice Program,07350000,North Middlesex,17,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Framingham,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Gardner,Out of District - Foster Care Student,01620000,Lunenburg,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Gardner,School Choice Program,01620000,Lunenburg,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Gardner,School Choice Program,06100000,Ashburnham-Westminster,8,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Gardner,School Choice Program,06160000,Ayer Shirley School District,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Gardner,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Gardner,Tuitioned In - Paid by Parent/Guardian,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Grafton,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Groton,Resident/Member,06730000,Groton-Dunstable,1616,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Groton,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Groton,School Choice Program,07350000,North Middlesex,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Groton,Tuitioned In - Paid by Parent/Guardian,06730000,Groton-Dunstable,80,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Harvard,Resident/Member,01250000,Harvard,794,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Harvard,School Choice Program,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Harvard,Tuitioned In - Paid by Parent/Guardian,01250000,Harvard,71,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Holden,School Choice Program,06100000,Ashburnham-Westminster,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Hubbardston,School Choice Program,06100000,Ashburnham-Westminster,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Hudson,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lancaster,School Choice Program,01250000,Harvard,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lancaster,School Choice Program,06160000,Ayer Shirley School District,3,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Leominster,School Choice Program,01250000,Harvard,9,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Leominster,School Choice Program,01620000,Lunenburg,5,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Leominster,School Choice Program,06100000,Ashburnham-Westminster,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Leominster,School Choice Program,06160000,Ayer Shirley School District,24,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Leominster,Tuitioned In - Paid by Parent/Guardian,06730000,Groton-Dunstable,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Leominster,Tuitioned In - Waived by Local Agreement,01620000,Lunenburg,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Littleton,School Choice Program,06730000,Groton-Dunstable,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,Charter School,04740000,Sizer School: A North Central Charter Essential (District),7,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,Charter School,04780000,Francis W. Parker Charter Essential (District),15,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,Resident/Member,01620000,Lunenburg,1553,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,Resident/Member,08320000,Montachusett Regional Vocational Technical,97,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,School Choice Program,00970000,Fitchburg,8,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,School Choice Program,01030000,Gardner,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,School Choice Program,01250000,Harvard,3,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,School Choice Program,01530000,Leominster,18,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,School Choice Program,01580000,Littleton,1,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
2026,Lunenburg,School Choice Program,06160000,Ayer Shirley School District,2,sources/state-dese/dese-residents-sending.xlsx,sources/state-dese/dese-enrollment-receiving.xlsx
