fy,document,page,mode,gutters,money,chars,rows,sections,totals,note
2023,4131-fy-2023-annual-town-report.pdf,125,layout,0,0,3246,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,126,layout,0,0,2742,0,staff_roster|school_report,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,127,layout,0,0,3615,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,128,layout,0,0,3473,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,129,layout,0,0,1258,0,school_report,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,130,ocr,0,0,759,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,131,ocr,0,0,847,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,132,layout,0,0,3310,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,133,layout,0,0,2442,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,134,ocr,0,0,1028,0,staff_roster,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,135,plain,0,0,1487,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,136,layout,0,0,3338,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,137,layout,0,1,3129,1,,,
2023,4131-fy-2023-annual-town-report.pdf,138,layout,0,0,1721,0,staff_roster,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,139,layout,0,0,1389,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,140,ocr,0,0,158,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,141,ocr,0,0,4467,0,school_report,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,142,ocr,0,0,1144,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,143,ocr,0,1,1815,1,school_report,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,144,ocr,0,0,2521,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,145,ocr,0,5,3397,1,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,146,ocr,0,0,3317,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,147,ocr,0,0,4104,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,148,ocr,0,0,4215,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,149,ocr,0,0,4177,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,150,ocr,0,0,4276,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,151,ocr,0,0,3899,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,152,ocr,0,0,2092,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,153,ocr,0,0,3956,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,154,ocr,0,0,3067,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,155,ocr,0,0,3086,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,156,ocr,0,0,3507,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,157,ocr,0,1,3283,1,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,158,ocr,0,0,2088,0,school_report,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,159,ocr,0,0,1025,0,school_report,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,160,ocr,0,0,3,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,161,ocr,0,0,13,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,162,layout,0,0,2424,0,town_meeting,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,163,layout,0,12,2990,9,town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,164,layout,0,7,1084,5,enterprise,,
2023,4131-fy-2023-annual-town-report.pdf,165,ocr,4,31,982,29,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,166,ocr,5,27,884,26,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,167,ocr,4,26,886,25,school_report,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,168,layout,0,3,3105,3,town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,169,layout,0,10,4458,8,trust_funds|enterprise|town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,170,layout,0,2,4098,2,enterprise,,
2023,4131-fy-2023-annual-town-report.pdf,171,plain,0,0,4163,0,trust_funds|tax_rate|town_meeting,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,172,layout,0,2,3917,2,town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,173,layout,0,4,3645,4,town_meeting|school_report,,
2023,4131-fy-2023-annual-town-report.pdf,174,layout,0,1,3997,1,,,
2023,4131-fy-2023-annual-town-report.pdf,175,layout,1,6,3822,6,,,
2023,4131-fy-2023-annual-town-report.pdf,176,layout,0,0,3175,0,town_meeting,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,177,layout,1,5,2901,4,,,
2023,4131-fy-2023-annual-town-report.pdf,178,layout,1,4,3644,3,,,
2023,4131-fy-2023-annual-town-report.pdf,179,layout,0,1,3483,1,,,
2023,4131-fy-2023-annual-town-report.pdf,180,layout,0,0,3903,0,town_meeting,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,181,layout,0,2,4214,2,town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,182,layout,0,0,2910,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,183,layout,0,0,3384,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,184,layout,0,1,4472,1,town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,185,layout,0,1,729,1,town_meeting,,
2023,4131-fy-2023-annual-town-report.pdf,186,ocr,0,0,787,0,school_report,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,187,ocr,0,0,829,0,trust_funds,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,188,ocr,0,0,3,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,189,ocr,0,0,27,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,190,ocr,0,1,67,1,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,191,ocr,0,0,124,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,192,ocr,0,0,177,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,193,ocr,0,0,210,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,194,ocr,0,0,122,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,195,ocr,0,0,79,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,196,ocr,2,4,76,4,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,197,ocr,0,2,55,2,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,198,layout,0,0,425,0,,,"text, no figures"
2023,4131-fy-2023-annual-town-report.pdf,199,ocr,0,0,3,0,,,0 low-confidence money line(s)
2023,4131-fy-2023-annual-town-report.pdf,200,ocr,0,0,3,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,1,plain,0,0,51,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,2,layout,0,0,2686,0,special_revenue|capital_project|trust_funds|enterprise|balance_sheet,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,3,layout,0,0,3014,0,payroll|town_meeting|school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,4,plain,0,0,1196,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,5,plain,0,0,688,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,6,layout,0,2,1570,2,tax_rate|town_meeting,,
2024,4132-fy-2024-annual-town-report.pdf,7,layout,0,0,3394,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,8,layout,0,0,1093,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,9,layout,0,0,579,0,trust_funds|school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,10,plain,0,0,1285,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,11,plain,0,0,979,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,12,plain,0,0,1175,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,13,plain,0,0,1150,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,14,plain,0,0,1130,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,15,plain,0,0,474,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,16,ocr,0,0,16,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,17,layout,0,0,4095,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,18,layout,0,0,4335,0,town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,19,layout,0,1,4821,1,town_meeting,,
2024,4132-fy-2024-annual-town-report.pdf,20,layout,0,0,2936,0,town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,21,ocr,10,98,1879,38,enterprise|balance_sheet|debt,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,22,ocr,5,42,631,25,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,23,ocr,4,61,2261,59,special_revenue,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,24,ocr,6,62,2400,54,special_revenue,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,25,ocr,5,21,1894,21,special_revenue,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,26,ocr,8,13,511,7,special_revenue,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,27,ocr,4,47,1032,25,capital_project,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,28,ocr,9,105,1742,44,enterprise|balance_sheet|debt,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,29,ocr,3,78,2707,57,trust_funds,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,30,ocr,2,13,1413,13,balance_sheet|debt,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,31,layout,0,0,2972,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,32,plain,0,0,157,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,33,ocr,3,42,2066,42,trust_funds|enterprise,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,34,ocr,2,388,4377,15,trust_funds|enterprise,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,35,ocr,4,35,1039,11,trust_funds,"GRAND TOTALS=2,322,458.17",0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,36,ocr,0,0,1689,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,37,ocr,3,46,3280,20,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,38,ocr,6,136,2060,64,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,39,ocr,6,92,1533,27,,"GRAND TOTAL=6,264,883.52",0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,40,ocr,0,0,15,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,41,layout,0,0,2417,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,42,plain,0,0,1899,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,43,ocr,0,0,1143,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,44,layout,0,0,2828,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,45,layout,0,1,2324,1,,,
2024,4132-fy-2024-annual-town-report.pdf,46,layout,0,0,2965,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,47,plain,0,0,2444,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,48,plain,0,0,2082,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,49,layout,0,0,3336,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,50,layout,0,0,3783,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,51,layout,0,0,3582,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,52,layout,0,0,1721,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,53,layout,0,0,2949,0,town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,54,layout,0,3,3104,2,debt|school_report,,
2024,4132-fy-2024-annual-town-report.pdf,55,plain,0,0,1525,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,56,layout,0,0,3932,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,57,layout,0,0,3427,0,trust_funds,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,58,layout,0,0,2992,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,59,layout,0,0,1896,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,60,layout,0,0,2860,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,61,layout,0,0,1600,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,62,plain,0,0,2861,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,63,plain,0,0,2116,0,enterprise|town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,64,layout,0,0,597,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,65,layout,0,0,2572,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,66,layout,0,3,1885,2,,,
2024,4132-fy-2024-annual-town-report.pdf,67,layout,0,1,2070,1,enterprise,,
2024,4132-fy-2024-annual-town-report.pdf,68,layout,0,3,2206,3,trust_funds|town_meeting,,
2024,4132-fy-2024-annual-town-report.pdf,69,layout,0,3,2459,2,,,
2024,4132-fy-2024-annual-town-report.pdf,70,layout,0,0,815,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,71,ocr,0,0,34,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,72,layout,0,0,4334,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,73,layout,0,0,3622,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,74,layout,0,0,3848,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,75,layout,0,0,3430,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,76,layout,0,0,4356,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,77,layout,0,0,3834,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,78,ocr,0,0,1359,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,79,ocr,0,0,2099,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,80,ocr,0,0,1307,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,81,ocr,0,0,1297,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,82,ocr,0,0,2036,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,83,ocr,0,0,1843,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,84,ocr,0,0,1956,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,85,ocr,0,0,2142,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,86,ocr,0,0,10,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,87,plain,0,0,1294,0,town_meeting|school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,88,layout,0,0,4291,0,town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,89,plain,0,0,2659,0,town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,90,layout,0,0,2440,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,91,layout,0,0,968,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,92,ocr,0,0,11,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,93,layout,0,0,4331,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,94,layout,0,0,4966,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,95,layout,0,0,2004,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,96,layout,0,0,3684,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,97,layout,0,3,5096,2,,,
2024,4132-fy-2024-annual-town-report.pdf,98,layout,0,3,5311,1,,,
2024,4132-fy-2024-annual-town-report.pdf,99,layout,0,0,4998,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,100,layout,0,0,1628,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,101,layout,0,0,1769,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,102,layout,0,0,2961,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,103,layout,0,0,4377,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,104,layout,0,0,1791,0,staff_roster,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,105,layout,0,0,1019,0,staff_roster,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,106,layout,0,0,4205,0,school_report,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,107,ocr,0,0,1725,0,staff_roster,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,108,ocr,0,0,1780,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,109,layout,0,0,4243,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,110,layout,0,0,2733,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,111,layout,0,0,2376,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,112,layout,0,0,4116,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,113,plain,0,0,2858,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,114,layout,0,0,1524,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,115,layout,0,0,449,0,,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,116,ocr,0,0,151,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,117,ocr,0,0,4254,0,school_report,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,118,ocr,0,0,1121,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,119,ocr,0,2,1847,2,school_report,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,120,ocr,0,0,2787,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,121,ocr,0,5,3155,1,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,122,ocr,0,0,3748,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,123,ocr,0,0,4206,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,124,ocr,0,0,4188,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,125,ocr,0,0,4370,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,126,ocr,0,0,4208,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,127,ocr,0,0,2308,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,128,ocr,0,0,3136,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,129,ocr,0,0,2932,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,130,ocr,0,0,3213,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,131,ocr,0,0,3191,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,132,ocr,0,0,2070,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,133,ocr,0,0,3500,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,134,ocr,0,0,1964,0,school_report,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,135,ocr,0,0,3,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,136,ocr,0,0,211,0,school_report,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,137,ocr,0,0,13,0,,,0 low-confidence money line(s)
2024,4132-fy-2024-annual-town-report.pdf,138,layout,0,0,2171,0,town_meeting,,"text, no figures"
2024,4132-fy-2024-annual-town-report.pdf,139,layout,0,2,2605,2,town_meeting,,
2024,4132-fy-2024-annual-town-report.pdf,140,layout,0,12,2090,10,enterprise|town_meeting,,
